dataset_id,geo_id,year,variable,value
1,US51025,2016,County-level Real GDP,644880
1,US51025,2017,County-level Real GDP,762323
1,US51025,2018,County-level Real GDP,739563
1,US51025,2019,County-level Real GDP,755023
1,US51025,2017,GDP Percent change from preceding period,18.2
1,US51025,2018,GDP Percent change from preceding period,-3
1,US51025,2019,GDP Percent change from preceding period,2.1
1,US51027,2016,County-level Real GDP,992241
1,US51027,2017,County-level Real GDP,1048761
1,US51027,2018,County-level Real GDP,1072400
1,US51027,2019,County-level Real GDP,1130462
1,US51027,2017,GDP Percent change from preceding period,5.7
1,US51027,2018,GDP Percent change from preceding period,2.3
1,US51027,2019,GDP Percent change from preceding period,5.4
1,US51029,2016,County-level Real GDP,509038
1,US51029,2017,County-level Real GDP,488472
1,US51029,2018,County-level Real GDP,520723
1,US51029,2019,County-level Real GDP,514768
1,US51029,2017,GDP Percent change from preceding period,-4
1,US51029,2018,GDP Percent change from preceding period,6.6
1,US51029,2019,GDP Percent change from preceding period,-1.1
1,US51033,2016,County-level Real GDP,583919
1,US51033,2017,County-level Real GDP,593789
1,US51033,2018,County-level Real GDP,601277
1,US51033,2019,County-level Real GDP,612103
1,US51033,2017,GDP Percent change from preceding period,1.7
1,US51033,2018,GDP Percent change from preceding period,1.3
1,US51033,2019,GDP Percent change from preceding period,1.8
1,US51036,2016,County-level Real GDP,164227
1,US51036,2017,County-level Real GDP,173234
1,US51036,2018,County-level Real GDP,174778
1,US51036,2019,County-level Real GDP,181485
1,US51036,2017,GDP Percent change from preceding period,5.5
1,US51036,2018,GDP Percent change from preceding period,0.9
1,US51036,2019,GDP Percent change from preceding period,3.8
1,US51037,2016,County-level Real GDP,263742
1,US51037,2017,County-level Real GDP,262557
1,US51037,2018,County-level Real GDP,256394
1,US51037,2019,County-level Real GDP,267497
1,US51037,2017,GDP Percent change from preceding period,-0.4
1,US51037,2018,GDP Percent change from preceding period,-2.3
1,US51037,2019,GDP Percent change from preceding period,4.3
1,US51041,2016,County-level Real GDP,13612524
1,US51041,2017,County-level Real GDP,13538306
1,US51041,2018,County-level Real GDP,13596423
1,US51041,2019,County-level Real GDP,13613556
1,US51041,2017,GDP Percent change from preceding period,-0.5
1,US51041,2018,GDP Percent change from preceding period,0.4
1,US51041,2019,GDP Percent change from preceding period,0.1
1,US51043,2016,County-level Real GDP,428412
1,US51043,2017,County-level Real GDP,443651
1,US51043,2018,County-level Real GDP,445395
1,US51043,2019,County-level Real GDP,446041
1,US51043,2017,GDP Percent change from preceding period,3.6
1,US51043,2018,GDP Percent change from preceding period,0.4
1,US51043,2019,GDP Percent change from preceding period,0.1
1,US51045,2016,County-level Real GDP,82025
1,US51045,2017,County-level Real GDP,84640
1,US51045,2018,County-level Real GDP,86181
1,US51045,2019,County-level Real GDP,91772
1,US51045,2017,GDP Percent change from preceding period,3.2
1,US51045,2018,GDP Percent change from preceding period,1.8
1,US51045,2019,GDP Percent change from preceding period,6.5
1,US51047,2016,County-level Real GDP,1562935
1,US51047,2017,County-level Real GDP,1558552
1,US51047,2018,County-level Real GDP,1586984
1,US51047,2019,County-level Real GDP,1639788
1,US51047,2017,GDP Percent change from preceding period,-0.3
1,US51047,2018,GDP Percent change from preceding period,1.8
1,US51047,2019,GDP Percent change from preceding period,3.3
1,US51049,2016,County-level Real GDP,179878
1,US51049,2017,County-level Real GDP,166378
1,US51049,2018,County-level Real GDP,157734
1,US51049,2019,County-level Real GDP,158628
1,US51049,2017,GDP Percent change from preceding period,-7.5
1,US51049,2018,GDP Percent change from preceding period,-5.2
1,US51049,2019,GDP Percent change from preceding period,0.6
1,US51051,2016,County-level Real GDP,511432
1,US51051,2017,County-level Real GDP,494909
1,US51051,2018,County-level Real GDP,489753
1,US51051,2019,County-level Real GDP,539758
1,US51051,2017,GDP Percent change from preceding period,-3.2
1,US51051,2018,GDP Percent change from preceding period,-1
1,US51051,2019,GDP Percent change from preceding period,10.2
1,US51057,2016,County-level Real GDP,352791
1,US51057,2017,County-level Real GDP,349892
1,US51057,2018,County-level Real GDP,351673
1,US51057,2019,County-level Real GDP,369306
1,US51057,2017,GDP Percent change from preceding period,-0.8
1,US51057,2018,GDP Percent change from preceding period,0.5
1,US51057,2019,GDP Percent change from preceding period,5
1,US51061,2016,County-level Real GDP,2404639
1,US51061,2017,County-level Real GDP,2402478
1,US51061,2018,County-level Real GDP,2486752
1,US51061,2019,County-level Real GDP,2482156
1,US51061,2017,GDP Percent change from preceding period,-0.1
1,US51061,2018,GDP Percent change from preceding period,3.5
1,US51061,2019,GDP Percent change from preceding period,-0.2
1,US51063,2016,County-level Real GDP,305605
1,US51063,2017,County-level Real GDP,317963
1,US51063,2018,County-level Real GDP,332109
1,US51063,2019,County-level Real GDP,347336
1,US51063,2017,GDP Percent change from preceding period,4
1,US51063,2018,GDP Percent change from preceding period,4.4
1,US51063,2019,GDP Percent change from preceding period,4.6
1,US51065,2016,County-level Real GDP,740770
1,US51065,2017,County-level Real GDP,782735
1,US51065,2018,County-level Real GDP,732305
1,US51065,2019,County-level Real GDP,760396
1,US51065,2017,GDP Percent change from preceding period,5.7
1,US51065,2018,GDP Percent change from preceding period,-6.4
1,US51065,2019,GDP Percent change from preceding period,3.8
1,US51620,2016,County-level Real GDP,1265689
1,US51620,2017,County-level Real GDP,1301295
1,US51620,2018,County-level Real GDP,1316780
1,US51620,2019,County-level Real GDP,1364606
1,US51620,2017,GDP Percent change from preceding period,2.8
1,US51620,2018,GDP Percent change from preceding period,1.2
1,US51620,2019,GDP Percent change from preceding period,3.6
1,US51071,2016,County-level Real GDP,455849
1,US51071,2017,County-level Real GDP,449306
1,US51071,2018,County-level Real GDP,453032
1,US51071,2019,County-level Real GDP,468317
1,US51071,2017,GDP Percent change from preceding period,-1.4
1,US51071,2018,GDP Percent change from preceding period,0.8
1,US51071,2019,GDP Percent change from preceding period,3.4
1,US51073,2016,County-level Real GDP,785191
1,US51073,2017,County-level Real GDP,806059
1,US51073,2018,County-level Real GDP,811050
1,US51073,2019,County-level Real GDP,838162
1,US51073,2017,GDP Percent change from preceding period,2.7
1,US51073,2018,GDP Percent change from preceding period,0.6
1,US51073,2019,GDP Percent change from preceding period,3.3
1,US51075,2016,County-level Real GDP,1857877
1,US51075,2017,County-level Real GDP,2023414
1,US51075,2018,County-level Real GDP,1991437
1,US51075,2019,County-level Real GDP,2163885
1,US51075,2017,GDP Percent change from preceding period,8.9
1,US51075,2018,GDP Percent change from preceding period,-1.6
1,US51075,2019,GDP Percent change from preceding period,8.7
1,US51077,2016,County-level Real GDP,267905
1,US51077,2017,County-level Real GDP,267312
1,US51077,2018,County-level Real GDP,292554
1,US51077,2019,County-level Real GDP,319547
1,US51077,2017,GDP Percent change from preceding period,-0.2
1,US51077,2018,GDP Percent change from preceding period,9.4
1,US51077,2019,GDP Percent change from preceding period,9.2
1,US51079,2016,County-level Real GDP,366569
1,US51079,2017,County-level Real GDP,368806
1,US51079,2018,County-level Real GDP,373970
1,US51079,2019,County-level Real GDP,389691
1,US51079,2017,GDP Percent change from preceding period,0.6
1,US51079,2018,GDP Percent change from preceding period,1.4
1,US51079,2019,GDP Percent change from preceding period,4.2
1,US51083,2016,County-level Real GDP,1364485
1,US51083,2017,County-level Real GDP,1250455
1,US51083,2018,County-level Real GDP,1227537
1,US51083,2019,County-level Real GDP,1187152
1,US51083,2017,GDP Percent change from preceding period,-8.4
1,US51083,2018,GDP Percent change from preceding period,-1.8
1,US51083,2019,GDP Percent change from preceding period,-3.3
1,US51085,2016,County-level Real GDP,4977584
1,US51085,2017,County-level Real GDP,4986459
1,US51085,2018,County-level Real GDP,5150746
1,US51085,2019,County-level Real GDP,5312349
1,US51085,2017,GDP Percent change from preceding period,0.2
1,US51085,2018,GDP Percent change from preceding period,3.3
1,US51085,2019,GDP Percent change from preceding period,3.1
1,US51087,2016,County-level Real GDP,24807243
1,US51087,2017,County-level Real GDP,25615785
1,US51087,2018,County-level Real GDP,26278051
1,US51087,2019,County-level Real GDP,26814535
1,US51087,2017,GDP Percent change from preceding period,3.3
1,US51087,2018,GDP Percent change from preceding period,2.6
1,US51087,2019,GDP Percent change from preceding period,2
1,US51091,2016,County-level Real GDP,68812
1,US51091,2017,County-level Real GDP,71938
1,US51091,2018,County-level Real GDP,67813
1,US51091,2019,County-level Real GDP,70766
1,US51091,2017,GDP Percent change from preceding period,4.5
1,US51091,2018,GDP Percent change from preceding period,-5.7
1,US51091,2019,GDP Percent change from preceding period,4.4
1,US51093,2016,County-level Real GDP,1421068
1,US51093,2017,County-level Real GDP,1381237
1,US51093,2018,County-level Real GDP,1391083
1,US51093,2019,County-level Real GDP,1388560
1,US51093,2017,GDP Percent change from preceding period,-2.8
1,US51093,2018,GDP Percent change from preceding period,0.7
1,US51093,2019,GDP Percent change from preceding period,-0.2
1,US51097,2016,County-level Real GDP,141727
1,US51097,2017,County-level Real GDP,125528
1,US51097,2018,County-level Real GDP,125182
1,US51097,2019,County-level Real GDP,128022
1,US51097,2017,GDP Percent change from preceding period,-11.4
1,US51097,2018,GDP Percent change from preceding period,-0.3
1,US51097,2019,GDP Percent change from preceding period,2.3
1,US51099,2016,County-level Real GDP,1616889
1,US51099,2017,County-level Real GDP,1646538
1,US51099,2018,County-level Real GDP,1675093
1,US51099,2019,County-level Real GDP,1708441
1,US51099,2017,GDP Percent change from preceding period,1.8
1,US51099,2018,GDP Percent change from preceding period,1.7
1,US51099,2019,GDP Percent change from preceding period,2
1,US51101,2016,County-level Real GDP,413830
1,US51101,2017,County-level Real GDP,414896
1,US51101,2018,County-level Real GDP,427084
1,US51101,2019,County-level Real GDP,440874
1,US51101,2017,GDP Percent change from preceding period,0.3
1,US51101,2018,GDP Percent change from preceding period,2.9
1,US51101,2019,GDP Percent change from preceding period,3.2
1,US51103,2016,County-level Real GDP,401031
1,US51103,2017,County-level Real GDP,407275
1,US51103,2018,County-level Real GDP,409662
1,US51103,2019,County-level Real GDP,425274
1,US51103,2017,GDP Percent change from preceding period,1.6
1,US51103,2018,GDP Percent change from preceding period,0.6
1,US51103,2019,GDP Percent change from preceding period,3.8
1,US51105,2016,County-level Real GDP,436025
1,US51105,2017,County-level Real GDP,431263
1,US51105,2018,County-level Real GDP,420864
1,US51105,2019,County-level Real GDP,444426
1,US51105,2017,GDP Percent change from preceding period,-1.1
1,US51105,2018,GDP Percent change from preceding period,-2.4
1,US51105,2019,GDP Percent change from preceding period,5.6
1,US51107,2016,County-level Real GDP,22116740
1,US51107,2017,County-level Real GDP,23604817
1,US51107,2018,County-level Real GDP,24956965
1,US51107,2019,County-level Real GDP,25667853
1,US51107,2017,GDP Percent change from preceding period,6.7
1,US51107,2018,GDP Percent change from preceding period,5.7
1,US51107,2019,GDP Percent change from preceding period,2.8
1,US51109,2016,County-level Real GDP,1856973
1,US51109,2017,County-level Real GDP,1884827
1,US51109,2018,County-level Real GDP,1905525
1,US51109,2019,County-level Real GDP,1891225
1,US51109,2017,GDP Percent change from preceding period,1.5
1,US51109,2018,GDP Percent change from preceding period,1.1
1,US51109,2019,GDP Percent change from preceding period,-0.8
1,US51111,2016,County-level Real GDP,232406
1,US51111,2017,County-level Real GDP,230970
1,US51111,2018,County-level Real GDP,232221
1,US51111,2019,County-level Real GDP,245376
1,US51111,2017,GDP Percent change from preceding period,-0.6
1,US51111,2018,GDP Percent change from preceding period,0.5
1,US51111,2019,GDP Percent change from preceding period,5.7
1,US51113,2016,County-level Real GDP,343509
1,US51113,2017,County-level Real GDP,313093
1,US51113,2018,County-level Real GDP,313463
1,US51113,2019,County-level Real GDP,331218
1,US51113,2017,GDP Percent change from preceding period,-8.9
1,US51113,2018,GDP Percent change from preceding period,0.1
1,US51113,2019,GDP Percent change from preceding period,5.7
1,US51115,2016,County-level Real GDP,185684
1,US51115,2017,County-level Real GDP,187613
1,US51115,2018,County-level Real GDP,194970
1,US51115,2019,County-level Real GDP,212814
1,US51115,2017,GDP Percent change from preceding period,1
1,US51115,2018,GDP Percent change from preceding period,3.9
1,US51115,2019,GDP Percent change from preceding period,9.2
1,US51117,2016,County-level Real GDP,947610
1,US51117,2017,County-level Real GDP,928248
1,US51117,2018,County-level Real GDP,946129
1,US51117,2019,County-level Real GDP,975758
1,US51117,2017,GDP Percent change from preceding period,-2
1,US51117,2018,GDP Percent change from preceding period,1.9
1,US51117,2019,GDP Percent change from preceding period,3.1
1,US51119,2016,County-level Real GDP,324426
1,US51119,2017,County-level Real GDP,348970
1,US51119,2018,County-level Real GDP,346727
1,US51119,2019,County-level Real GDP,356519
1,US51119,2017,GDP Percent change from preceding period,7.6
1,US51119,2018,GDP Percent change from preceding period,-0.6
1,US51119,2019,GDP Percent change from preceding period,2.8
1,US51125,2016,County-level Real GDP,426403
1,US51125,2017,County-level Real GDP,420987
1,US51125,2018,County-level Real GDP,428371
1,US51125,2019,County-level Real GDP,454028
1,US51125,2017,GDP Percent change from preceding period,-1.3
1,US51125,2018,GDP Percent change from preceding period,1.8
1,US51125,2019,GDP Percent change from preceding period,6
1,US51127,2016,County-level Real GDP,385917
1,US51127,2017,County-level Real GDP,374995
1,US51127,2018,County-level Real GDP,389901
1,US51127,2019,County-level Real GDP,437886
1,US51127,2017,GDP Percent change from preceding period,-2.8
1,US51127,2018,GDP Percent change from preceding period,4
1,US51127,2019,GDP Percent change from preceding period,12.3
1,US51131,2016,County-level Real GDP,470958
1,US51131,2017,County-level Real GDP,457307
1,US51131,2018,County-level Real GDP,458809
1,US51131,2019,County-level Real GDP,500015
1,US51131,2017,GDP Percent change from preceding period,-2.9
1,US51131,2018,GDP Percent change from preceding period,0.3
1,US51131,2019,GDP Percent change from preceding period,9
1,US51133,2016,County-level Real GDP,353780
1,US51133,2017,County-level Real GDP,357022
1,US51133,2018,County-level Real GDP,369195
1,US51133,2019,County-level Real GDP,412130
1,US51133,2017,GDP Percent change from preceding period,0.9
1,US51133,2018,GDP Percent change from preceding period,3.4
1,US51133,2019,GDP Percent change from preceding period,11.6
1,US51135,2016,County-level Real GDP,494229
1,US51135,2017,County-level Real GDP,516075
1,US51135,2018,County-level Real GDP,501369
1,US51135,2019,County-level Real GDP,517184
1,US51135,2017,GDP Percent change from preceding period,4.4
1,US51135,2018,GDP Percent change from preceding period,-2.8
1,US51135,2019,GDP Percent change from preceding period,3.2
1,US51137,2016,County-level Real GDP,903766
1,US51137,2017,County-level Real GDP,952155
1,US51137,2018,County-level Real GDP,960913
1,US51137,2019,County-level Real GDP,1022295
1,US51137,2017,GDP Percent change from preceding period,5.4
1,US51137,2018,GDP Percent change from preceding period,0.9
1,US51137,2019,GDP Percent change from preceding period,6.4
1,US51139,2016,County-level Real GDP,595343
1,US51139,2017,County-level Real GDP,607318
1,US51139,2018,County-level Real GDP,587023
1,US51139,2019,County-level Real GDP,584260
1,US51139,2017,GDP Percent change from preceding period,2
1,US51139,2018,GDP Percent change from preceding period,-3.3
1,US51139,2019,GDP Percent change from preceding period,-0.5
1,US51141,2016,County-level Real GDP,410558
1,US51141,2017,County-level Real GDP,424908
1,US51141,2018,County-level Real GDP,418269
1,US51141,2019,County-level Real GDP,436033
1,US51141,2017,GDP Percent change from preceding period,3.5
1,US51141,2018,GDP Percent change from preceding period,-1.6
1,US51141,2019,GDP Percent change from preceding period,4.2
1,US51145,2016,County-level Real GDP,634556
1,US51145,2017,County-level Real GDP,635462
1,US51145,2018,County-level Real GDP,635228
1,US51145,2019,County-level Real GDP,672376
1,US51145,2017,GDP Percent change from preceding period,0.1
1,US51145,2018,GDP Percent change from preceding period,0
1,US51145,2019,GDP Percent change from preceding period,5.8
1,US51147,2016,County-level Real GDP,679921
1,US51147,2017,County-level Real GDP,668855
1,US51147,2018,County-level Real GDP,667501
1,US51147,2019,County-level Real GDP,683240
1,US51147,2017,GDP Percent change from preceding period,-1.6
1,US51147,2018,GDP Percent change from preceding period,-0.2
1,US51147,2019,GDP Percent change from preceding period,2.4
1,US51155,2016,County-level Real GDP,1333023
1,US51155,2017,County-level Real GDP,1111339
1,US51155,2018,County-level Real GDP,1211731
1,US51155,2019,County-level Real GDP,1303451
1,US51155,2017,GDP Percent change from preceding period,-16.6
1,US51155,2018,GDP Percent change from preceding period,9
1,US51155,2019,GDP Percent change from preceding period,7.6
1,US51157,2016,County-level Real GDP,293596
1,US51157,2017,County-level Real GDP,309760
1,US51157,2018,County-level Real GDP,279970
1,US51157,2019,County-level Real GDP,288637
1,US51157,2017,GDP Percent change from preceding period,5.5
1,US51157,2018,GDP Percent change from preceding period,-9.6
1,US51157,2019,GDP Percent change from preceding period,3.1
1,US51760,2016,County-level Real GDP,237528
1,US51760,2017,County-level Real GDP,260584
1,US51760,2018,County-level Real GDP,264779
1,US51760,2019,County-level Real GDP,275258
1,US51760,2017,GDP Percent change from preceding period,9.7
1,US51760,2018,GDP Percent change from preceding period,1.6
1,US51760,2019,GDP Percent change from preceding period,4
1,US51167,2016,County-level Real GDP,661884
1,US51167,2017,County-level Real GDP,650605
1,US51167,2018,County-level Real GDP,664480
1,US51167,2019,County-level Real GDP,674822
1,US51167,2017,GDP Percent change from preceding period,-1.7
1,US51167,2018,GDP Percent change from preceding period,2.1
1,US51167,2019,GDP Percent change from preceding period,1.6
1,US51169,2016,County-level Real GDP,409975
1,US51169,2017,County-level Real GDP,412437
1,US51169,2018,County-level Real GDP,422143
1,US51169,2019,County-level Real GDP,453463
1,US51169,2017,GDP Percent change from preceding period,0.6
1,US51169,2018,GDP Percent change from preceding period,2.4
1,US51169,2019,GDP Percent change from preceding period,7.4
1,US51171,2016,County-level Real GDP,1446577
1,US51171,2017,County-level Real GDP,1490487
1,US51171,2018,County-level Real GDP,1543322
1,US51171,2019,County-level Real GDP,1580133
1,US51171,2017,GDP Percent change from preceding period,3
1,US51171,2018,GDP Percent change from preceding period,3.5
1,US51171,2019,GDP Percent change from preceding period,2.4
1,US51173,2016,County-level Real GDP,1017373
1,US51173,2017,County-level Real GDP,990747
1,US51173,2018,County-level Real GDP,1003237
1,US51173,2019,County-level Real GDP,1057409
1,US51173,2017,GDP Percent change from preceding period,-2.6
1,US51173,2018,GDP Percent change from preceding period,1.3
1,US51173,2019,GDP Percent change from preceding period,5.4
1,US51179,2016,County-level Real GDP,4622255
1,US51179,2017,County-level Real GDP,4639115
1,US51179,2018,County-level Real GDP,4837883
1,US51179,2019,County-level Real GDP,4967807
1,US51179,2017,GDP Percent change from preceding period,0.4
1,US51179,2018,GDP Percent change from preceding period,4.3
1,US51179,2019,GDP Percent change from preceding period,2.7
1,US51181,2016,County-level Real GDP,1086996
1,US51181,2017,County-level Real GDP,1078781
1,US51181,2018,County-level Real GDP,996978
1,US51181,2019,County-level Real GDP,1025069
1,US51181,2017,GDP Percent change from preceding period,-0.8
1,US51181,2018,GDP Percent change from preceding period,-7.6
1,US51181,2019,GDP Percent change from preceding period,2.8
1,US51183,2016,County-level Real GDP,318166
1,US51183,2017,County-level Real GDP,329426
1,US51183,2018,County-level Real GDP,326222
1,US51183,2019,County-level Real GDP,355486
1,US51183,2017,GDP Percent change from preceding period,3.5
1,US51183,2018,GDP Percent change from preceding period,-1
1,US51183,2019,GDP Percent change from preceding period,9
1,US51185,2016,County-level Real GDP,1233833
1,US51185,2017,County-level Real GDP,1258656
1,US51185,2018,County-level Real GDP,1268598
1,US51185,2019,County-level Real GDP,1279280
1,US51185,2017,GDP Percent change from preceding period,2
1,US51185,2018,GDP Percent change from preceding period,0.8
1,US51185,2019,GDP Percent change from preceding period,0.8
1,US51187,2016,County-level Real GDP,1583676
1,US51187,2017,County-level Real GDP,1627032
1,US51187,2018,County-level Real GDP,1603663
1,US51187,2019,County-level Real GDP,1671763
1,US51187,2017,GDP Percent change from preceding period,2.7
1,US51187,2018,GDP Percent change from preceding period,-1.4
1,US51187,2019,GDP Percent change from preceding period,4.2
1,US51193,2016,County-level Real GDP,415054
1,US51193,2017,County-level Real GDP,420219
1,US51193,2018,County-level Real GDP,432845
1,US51193,2019,County-level Real GDP,466459
1,US51193,2017,GDP Percent change from preceding period,1.2
1,US51193,2018,GDP Percent change from preceding period,3
1,US51193,2019,GDP Percent change from preceding period,7.8
1,US51197,2016,County-level Real GDP,1473480
1,US51197,2017,County-level Real GDP,1582838
1,US51197,2018,County-level Real GDP,1630775
1,US51197,2019,County-level Real GDP,1661828
1,US51197,2017,GDP Percent change from preceding period,7.4
1,US51197,2018,GDP Percent change from preceding period,3
1,US51197,2019,GDP Percent change from preceding period,1.9
1,US51510,2016,County-level Real GDP,14041327
1,US51510,2017,County-level Real GDP,14067224
1,US51510,2018,County-level Real GDP,13995717
1,US51510,2019,County-level Real GDP,13764945
1,US51510,2017,GDP Percent change from preceding period,0.2
1,US51510,2018,GDP Percent change from preceding period,-0.5
1,US51510,2019,GDP Percent change from preceding period,-1.6
1,US51550,2016,County-level Real GDP,8761273
1,US51550,2017,County-level Real GDP,8878169
1,US51550,2018,County-level Real GDP,9089662
1,US51550,2019,County-level Real GDP,9280375
1,US51550,2017,GDP Percent change from preceding period,1.3
1,US51550,2018,GDP Percent change from preceding period,2.4
1,US51550,2019,GDP Percent change from preceding period,2.1
1,US51650,2016,County-level Real GDP,6307700
1,US51650,2017,County-level Real GDP,6431494
1,US51650,2018,County-level Real GDP,6294690
1,US51650,2019,County-level Real GDP,6421553
1,US51650,2017,GDP Percent change from preceding period,2
1,US51650,2018,GDP Percent change from preceding period,-2.1
1,US51650,2019,GDP Percent change from preceding period,2
1,US51700,2016,County-level Real GDP,12031965
1,US51700,2017,County-level Real GDP,12087244
1,US51700,2018,County-level Real GDP,12642860
1,US51700,2019,County-level Real GDP,12974306
1,US51700,2017,GDP Percent change from preceding period,0.5
1,US51700,2018,GDP Percent change from preceding period,4.6
1,US51700,2019,GDP Percent change from preceding period,2.6
1,US51710,2016,County-level Real GDP,20581708
1,US51710,2017,County-level Real GDP,20356788
1,US51710,2018,County-level Real GDP,20535805
1,US51710,2019,County-level Real GDP,20764852
1,US51710,2017,GDP Percent change from preceding period,-1.1
1,US51710,2018,GDP Percent change from preceding period,0.9
1,US51710,2019,GDP Percent change from preceding period,1.1
1,US51740,2016,County-level Real GDP,5432913
1,US51740,2017,County-level Real GDP,5480795
1,US51740,2018,County-level Real GDP,5589871
1,US51740,2019,County-level Real GDP,5706926
1,US51740,2017,GDP Percent change from preceding period,0.9
1,US51740,2018,GDP Percent change from preceding period,2
1,US51740,2019,GDP Percent change from preceding period,2.1
1,US51760,2016,County-level Real GDP,19971186
1,US51760,2017,County-level Real GDP,20839265
1,US51760,2018,County-level Real GDP,21223921
1,US51760,2019,County-level Real GDP,21733731
1,US51760,2017,GDP Percent change from preceding period,4.3
1,US51760,2018,GDP Percent change from preceding period,1.8
1,US51760,2019,GDP Percent change from preceding period,2.4
1,US51770,2016,County-level Real GDP,6771689
1,US51770,2017,County-level Real GDP,6763934
1,US51770,2018,County-level Real GDP,6820117
1,US51770,2019,County-level Real GDP,6917401
1,US51770,2017,GDP Percent change from preceding period,-0.1
1,US51770,2018,GDP Percent change from preceding period,0.8
1,US51770,2019,GDP Percent change from preceding period,1.4
1,US51800,2016,County-level Real GDP,3307885
1,US51800,2017,County-level Real GDP,3282232
1,US51800,2018,County-level Real GDP,3343709
1,US51800,2019,County-level Real GDP,3474723
1,US51800,2017,GDP Percent change from preceding period,-0.8
1,US51800,2018,GDP Percent change from preceding period,1.9
1,US51800,2019,GDP Percent change from preceding period,3.9
1,US51810,2016,County-level Real GDP,19392155
1,US51810,2017,County-level Real GDP,19375130
1,US51810,2018,County-level Real GDP,19485021
1,US51810,2019,County-level Real GDP,19858267
1,US51810,2017,GDP Percent change from preceding period,-0.1
1,US51810,2018,GDP Percent change from preceding period,0.6
1,US51810,2019,GDP Percent change from preceding period,1.9
1,US55001,2016,County-level Real GDP,446544
1,US55001,2017,County-level Real GDP,441280
1,US55001,2018,County-level Real GDP,450693
1,US55001,2019,County-level Real GDP,469877
1,US55001,2017,GDP Percent change from preceding period,-1.2
1,US55001,2018,GDP Percent change from preceding period,2.1
1,US55001,2019,GDP Percent change from preceding period,4.3
1,US55003,2016,County-level Real GDP,652716
1,US55003,2017,County-level Real GDP,661948
1,US55003,2018,County-level Real GDP,676358
1,US55003,2019,County-level Real GDP,698745
1,US55003,2017,GDP Percent change from preceding period,1.4
1,US55003,2018,GDP Percent change from preceding period,2.2
1,US55003,2019,GDP Percent change from preceding period,3.3
1,US55005,2016,County-level Real GDP,1907661
1,US55005,2017,County-level Real GDP,1998042
1,US55005,2018,County-level Real GDP,2166740
1,US55005,2019,County-level Real GDP,2074086
1,US55005,2017,GDP Percent change from preceding period,4.7
1,US55005,2018,GDP Percent change from preceding period,8.4
1,US55005,2019,GDP Percent change from preceding period,-4.3
1,US55007,2016,County-level Real GDP,361136
1,US55007,2017,County-level Real GDP,369410
1,US55007,2018,County-level Real GDP,403348
1,US55007,2019,County-level Real GDP,418244
1,US55007,2017,GDP Percent change from preceding period,2.3
1,US55007,2018,GDP Percent change from preceding period,9.2
1,US55007,2019,GDP Percent change from preceding period,3.7
1,US55009,2016,County-level Real GDP,16717147
1,US55009,2017,County-level Real GDP,16518816
1,US55009,2018,County-level Real GDP,17158425
1,US55009,2019,County-level Real GDP,17284030
1,US55009,2017,GDP Percent change from preceding period,-1.2
1,US55009,2018,GDP Percent change from preceding period,3.9
1,US55009,2019,GDP Percent change from preceding period,0.7
1,US55011,2016,County-level Real GDP,466356
1,US55011,2017,County-level Real GDP,433461
1,US55011,2018,County-level Real GDP,500030
1,US55011,2019,County-level Real GDP,471890
1,US55011,2017,GDP Percent change from preceding period,-7.1
1,US55011,2018,GDP Percent change from preceding period,15.4
1,US55011,2019,GDP Percent change from preceding period,-5.6
1,US55013,2016,County-level Real GDP,455292
1,US55013,2017,County-level Real GDP,443482
1,US55013,2018,County-level Real GDP,456015
1,US55013,2019,County-level Real GDP,473507
1,US55013,2017,GDP Percent change from preceding period,-2.6
1,US55013,2018,GDP Percent change from preceding period,2.8
1,US55013,2019,GDP Percent change from preceding period,3.8
1,US55015,2016,County-level Real GDP,1429291
1,US55015,2017,County-level Real GDP,1437133
1,US55015,2018,County-level Real GDP,1494323
1,US55015,2019,County-level Real GDP,1536304
1,US55015,2017,GDP Percent change from preceding period,0.5
1,US55015,2018,GDP Percent change from preceding period,4
1,US55015,2019,GDP Percent change from preceding period,2.8
1,US55017,2016,County-level Real GDP,2457260
1,US55017,2017,County-level Real GDP,2500560
1,US55017,2018,County-level Real GDP,2578222
1,US55017,2019,County-level Real GDP,2632026
1,US55017,2017,GDP Percent change from preceding period,1.8
1,US55017,2018,GDP Percent change from preceding period,3.1
1,US55017,2019,GDP Percent change from preceding period,2.1
1,US55019,2016,County-level Real GDP,1289538
1,US55019,2017,County-level Real GDP,1350276
1,US55019,2018,County-level Real GDP,1415786
1,US55019,2019,County-level Real GDP,1434837
1,US55019,2017,GDP Percent change from preceding period,4.7
1,US55019,2018,GDP Percent change from preceding period,4.9
1,US55019,2019,GDP Percent change from preceding period,1.3
1,US55021,2016,County-level Real GDP,2519505
1,US55021,2017,County-level Real GDP,2619804
1,US55021,2018,County-level Real GDP,2728888
1,US55021,2019,County-level Real GDP,2693651
1,US55021,2017,GDP Percent change from preceding period,4
1,US55021,2018,GDP Percent change from preceding period,4.2
1,US55021,2019,GDP Percent change from preceding period,-1.3
1,US55023,2016,County-level Real GDP,721524
1,US55023,2017,County-level Real GDP,719392
1,US55023,2018,County-level Real GDP,720590
1,US55023,2019,County-level Real GDP,727314
1,US55023,2017,GDP Percent change from preceding period,-0.3
1,US55023,2018,GDP Percent change from preceding period,0.2
1,US55023,2019,GDP Percent change from preceding period,0.9
1,US55025,2016,County-level Real GDP,37474008
1,US55025,2017,County-level Real GDP,38125947
